PCA1,PCA2,Community,t-SNE1,t-SNE2,Simplified Community,Username,engagement_score,retweet_count,Favorite Count,Followers Count
-13062.543427228946,-0.059852225972875914,16,12.132573,28.72903,Other,json dez,0.002785515320334262,0,2,717
3901.4565727711015,-0.06226891378702004,8,73.91053,-2.091641,8,ksitetv,5.6554688383667005e-05,0,1,17681
-13246.54342722893,-0.060768469183819944,430,5.80376,-41.610275,Other,jesse white,0.0018726591760299626,0,1,533
-13220.543427228928,-0.06085493546689305,952,12.770028,-40.595734,Other,dukeofdookie,0.0017857142857142857,0,1,559
-12801.543427228895,-0.06263293681281361,431,30.008446,30.17724,Other,r.a.n.p.,0.0,0,0,978
-13594.543427228993,-0.0572711902476905,953,-15.582129,-13.3296995,Other,dan-yell (i used to be a dinghy),0.005376344086021506,0,1,185
-13778.543427238099,0.4373490785996481,5,-37.328125,48.01163,5,bts need to pass away,0.5,0,1,1
-13628.543427229017,-0.056069212836300474,90,-30.54454,3.4746766,Other,teacher ron,0.006578947368421052,0,1,151
-11007.543427228895,-0.06259991291307623,77,46.77584,1.8855834,Other,olumide-mynder,0.0,0,0,2772
-12128.543427228895,-0.06262054824841937,8,40.882877,-33.41072,8,📚ultracrepidarian 🤼 📈 👨🏾‍🎓,0.0,0,0,1651
-13762.543427228895,-0.06265062687281785,432,-53.884857,25.37957,Other,all-purpose andy,0.0,0,0,17
4271.456572770967,-0.05511723940076705,954,73.941444,-2.3597338,Other,alamo drafthouse nyc,0.0072014181254154664,22,108,18051
-8142.543427228896,-0.06254717407653912,1,61.775063,19.143953,1,satisfied eye international film festival,0.0,0,0,5637
-13651.543427228895,-0.06264858358805149,433,-45.092342,5.986027,Other,waltair veera simha,0.0,0,0,128
-13760.543427228895,-0.06265059005687611,4,-55.134136,22.778091,4,steven,0.0,0,0,19
-12774.543427228895,-0.06263243979760016,2,30.943495,24.616837,2,t'challa: the black panther facts,0.0,0,0,1005
-13631.543427228895,-0.06264821542863412,66,-31.725615,5.6780996,Other,ɪ ᴀᴍ ᴛʜᴇ sʜᴀᴅᴏᴡs,0.0,0,0,148
-13779.543427228895,-0.0626509398083226,0,-36.254097,49.575882,0,danny109996,0.0,0,0,0
-13573.543427228984,-0.05781622989192764,955,-11.128017,-1.993099,Other,hollywoodzach,0.004830917874396135,0,1,206
-9556.543427229079,-0.0526300211291648,956,52.792294,19.251606,Other,insipidghost🎮👻,0.009943181818181818,7,35,4223
-13711.543427229162,-0.048156934443115175,165,-34.50341,-37.212173,Other,jay marvel- m.o.k,0.014492753623188406,0,1,68
-11675.543427228895,-0.06261220943761613,957,48.376507,-16.482752,Other,kamogelo,0.0,0,0,2104
-12899.543427228917,-0.06149966701416299,434,23.871592,39.77689,Other,remy dushine,0.0011350737797956867,0,1,880
-11824.543427228895,-0.06261495222527547,958,48.07748,-21.292063,Other,erisqt 🌌💜✨🔞,0.0,0,0,1955
-11495.543427228895,-0.06260889600285986,959,47.894176,-10.548657,Other,🦺 breonna taylor's apartment walls matter,0.0,0,0,2284
-13746.543427228895,-0.06265033234528396,166,-67.26099,-3.4775202,Other,the gaming age,0.0,0,0,33
-9817.543427228915,-0.06156867106640077,0,50.759567,17.702692,0,💙💛slava ukraine! росія - терористична держава😡,0.0010093363613424174,0,4,3962
-13535.543427229046,-0.05448318295730834,75,-18.59355,19.893242,Other,kable lincoln,0.00816326530612245,0,2,244
-13555.543427228977,-0.05820237197840371,960,-14.028187,8.232353,Other,lemonpush,0.0044444444444444444,0,1,224
-12699.543427228895,-0.06263105919978505,160,28.730698,13.143788,Other,crunchm 🇺🇦 (ninjago dragons rising fella) #nafo,0.0,0,0,1080
-13714.543427228895,-0.06264974329021618,435,-37.527943,-38.88671,Other,unwantedsonofgod,0.0,0,0,65
-13726.543427229917,-0.007094408630311057,436,-49.13072,-35.644257,Other,christalwing - pax australia & supanova brisbane,0.05555555555555555,0,3,53
-13679.543427228895,-0.06264909901123579,2,-43.9747,-10.705234,2,atumbem kosmos,0.0,0,0,100
-13337.54342722902,-0.05587079445585354,5,0.5283538,-22.784428,5,jinx removing 🗡,0.006772009029345372,0,3,442
-12445.54342722891,-0.061877319904772576,961,28.578459,-26.080364,Other,the omegas omega,0.000749063670411985,0,1,1334
-13119.543427228895,-0.06263879054754966,962,13.1125555,20.882723,Other,jorge torres 🇨🇴📸🎥,0.0,0,0,660
-12774.543427229042,-0.054680153515294004,2,30.067678,23.953411,2,t'challa: the black panther facts,0.007952286282306162,1,7,1005
-13392.543427228942,-0.060066496335967785,5,5.1407447,-8.077283,5,infinite crisis on flashpoint: death metal planet,0.002577319587628866,0,1,387
-12220.543427229095,-0.05172480588430334,963,37.53747,-34.366047,Other,tarhuwa 🌋🧮🪗,0.010897435897435897,2,15,1559
-13487.543427228959,-0.05923259539755267,964,-5.6921215,32.90924,Other,michael rookard,0.0034129692832764505,0,1,292
-13619.543427228895,-0.06264799453298371,19,-27.789429,-3.2364519,Other,annoyed andy,0.0,0,0,160
-13667.543427229059,-0.053799320593461486,77,-46.855762,-3.707284,Other,amodu nurudeen,0.008849557522123894,0,1,112
-13474.543427229015,-0.05610937766478954,0,-3.4894764,27.880997,0,alex weikle 🥥🌴,0.006535947712418301,0,2,305
-11514.543427228904,-0.062167939487757375,965,47.95612,-11.258794,Other,vic 🌚✨,0.000441306266548985,0,1,2265
-4791.5434272288985,-0.06237424188639596,966,69.89757,10.026087,Other,nini,0.00011124707976415619,0,1,8988
-13632.543427229268,-0.04237796356633473,5,-32.35417,6.1513867,5,geargades,0.02027027027027027,0,3,147
-13721.543427246055,0.869553517684496,3,-45.438812,-38.514565,3,max007’s favorite holiday is 💀👻halloween🎃🕸,0.9322033898305084,0,55,58
-13571.543427232065,0.10960169287736914,3,-11.050713,-0.6486946,3,bunk moreland,0.1722488038277512,1,35,208
-13765.543427228895,-0.06265068209673046,967,-51.637543,29.114166,Other,the truthslayer,0.0,0,0,14
1446.4565727707668,-0.04417928945217281,3,73.55966,-0.22561003,3,metalcore cody,0.01819137059171209,5,272,15226
-12963.543427228895,-0.06263591890409423,968,16.52046,40.323338,Other,🥷🏾,0.0,0,0,816
-13703.543427228895,-0.06264954080253662,167,-33.255222,-27.577028,Other,orii 🦊 || ❤️ vtuber 💜,0.0,0,0,76
-8946.543427228899,-0.06235510606691269,168,57.487156,20.677242,Other,marvel hlungwani 🇿🇦,0.0002068680182043856,0,1,4833
-13732.543427229662,-0.02098340796702515,969,-54.720234,-30.117393,Other,wakanda forever!,0.041666666666666664,0,2,47
-11774.543427228895,-0.06261403182673206,970,48.35386,-19.612715,Other,hannah ᗢ,0.0,0,0,2005
-13711.543427229162,-0.048156934443115175,157,-34.50341,-37.212173,Other,cactusbunny 🔞,0.014492753623188406,0,1,68
-13197.543427228895,-0.06264022636927737,261,15.628172,-36.50732,Other,ceramatype,0.0,0,0,582
-11312.543427229015,-0.05612254517239197,971,47.438602,-5.843441,Other,lost between worlds,0.006482982171799027,2,14,2467
-13729.543427229617,-0.0234343331352694,2,-52.131435,-33.11686,2,tom kirkpatrick,0.0392156862745098,0,2,50
-13212.543427228895,-0.0626405024888404,5,14.046482,-39.224075,5,eric hovland,0.0,0,0,567
-12811.543427228915,-0.06160112914845624,972,29.399176,32.57132,Other,jason steven murphy,0.0010319917440660474,0,1,968
-13753.543427228895,-0.06265046120108003,5,-66.1022,4.8502364,5,punchlinelmao,0.0,0,0,26
-13488.543427228895,-0.06264558308879999,973,-6.090504,33.04737,Other,randomperson3029,0.0,0,0,291
-13461.543427229011,-0.05637549359709752,974,-1.3928262,21.239267,Other,vilmundurorn,0.006269592476489028,0,2,318
-13733.543427228895,-0.06265009304166268,86,-55.284306,-29.20361,Other,marcus mosberger,0.0,0,0,46
-13713.54342722917,-0.047724351747916956,169,-36.64168,-38.346992,Other,papa_puff_puff_pass,0.014925373134328358,0,1,66
-13342.543427228895,-0.06264289552505324,7,1.3032472,-21.460152,Other,dj dylan,0.0,0,0,437
-13444.543427228895,-0.0626447731380818,975,0.94370294,14.46078,Other,alpha_bravo,0.0,0,0,335
-9033.543427228899,-0.06235291621477388,976,56.92087,20.823044,Other,mr.bug,0.0002106593638087213,0,1,4746
-12994.543427228895,-0.06263648955119115,0,13.412675,37.32111,0,theslickone,0.0,0,0,785
-11958.543427228906,-0.06206857147295467,977,46.715187,-26.640593,Other,connor ‎♡ benji ‧₊˚,0.0005488474204171241,0,1,1821
-13466.543427228953,-0.059460464737644714,978,-2.241833,23.77018,Other,🖤,0.0031847133757961785,0,1,313
-13049.543427228895,-0.0626375019895889,170,12.076631,30.175125,Other,starleyfar,0.0,0,0,730
-12826.543427228895,-0.06263339701208531,979,28.721848,33.90456,Other,噂のやつ　🇺🇸💪🏼 2️⃣,0.0,0,0,953
-13778.543427228895,-0.06265092140035174,980,-36.66856,47.66433,Other,rodney miller,0.0,0,0,1
-13497.54342722896,-0.059112179855944164,981,-8.985981,35.925034,Other,problem tomatoes 🍅,0.0035335689045936395,0,1,282
-13617.543427228895,-0.06264795771704197,10,-27.245874,-4.388724,Other,snowgard,0.0,0,0,162
-13370.543427228895,-0.06264341094823755,67,3.9195068,-13.777338,Other,jacob frye,0.0,0,0,409
-13489.543427228895,-0.06264560149677086,5,-6.4177914,33.342667,5,sabeen,0.0,0,0,290
-13213.54342722896,-0.05911318403614107,137,13.916694,-39.380264,Other,eventhorizon,0.003527336860670194,0,2,566
-13131.54342722898,-0.0580165152952802,84,13.15426,19.52587,Other,kastor's korner,0.004622496147919877,0,3,648
-13684.543427229279,-0.04181585771775681,69,-41.82952,-14.472866,Other,galv 🏳️‍⚧️🏳️‍🌈🇵🇷,0.020833333333333332,0,2,95
-13406.543427228895,-0.0626440736351888,0,5.452658,-3.431262,0,@kingtchalla66,0.0,0,0,373
-13712.543427228895,-0.06264970647427444,36,-35.527313,-37.93072,Other,pitch,0.0,0,0,67
-13602.543427228895,-0.06264768159747895,0,-20.402977,-12.90855,0,the nerdy vet (greg evans),0.0,0,0,177
-13653.543427229475,-0.031152557411867246,112,-45.78676,4.720081,Other,tankrat🇺🇸,0.031496062992125984,0,4,126
-13541.543427228895,-0.062646558711256,437,-17.145098,15.248406,Other,krimax 92,0.0,0,0,238
-13484.54342723045,0.021813950002542923,53,-5.119433,31.75566,Other,🎈burhan 𓅓,0.08445945945945946,0,25,295
-11598.543427228913,-0.06169420173971629,438,48.50689,-13.950378,Other,nonya damnbusiness🐻,0.0009165902841429881,0,2,2181
-13737.543427228895,-0.06265016667354614,5,-57.79594,-25.708593,5,🅕︎🅔︎🅜︎🅘︎🅝︎🅘︎🅢︎🅣︎ ⓓ︎ⓐ︎ⓝ︎,0.0,0,0,42
-11288.543427228924,-0.060999949116293056,0,47.36805,-5.080488,0,hmv london,0.0016051364365971107,1,3,2491
18924.456572771087,-0.0614679746041172,982,74.175285,-7.791094,Other,coup de main,0.0005809509249350253,3,16,32704
739056.456572771,-0.04871837135996239,0,74.18733,-17.921791,0,stern show,7.438529190249682e-05,8,48,752836
-13359.543427228895,-0.062643208460558,439,3.1001651,-16.137709,Other,dp,0.0,0,0,420
-13503.543427228895,-0.062645859208363,983,-11.312093,36.90825,Other,wakskylegend,0.0,0,0,276
763975.456572771,-0.048323762423508894,0,74.261566,-17.967733,0,the jerusalem post,1.0286002293778512e-05,1,7,777755
-13181.543427228957,-0.05930103367813747,67,16.407513,-33.05139,Other,misterjesh,0.00333889816360601,0,2,598
-13557.543427228977,-0.05816254830605446,0,-13.594697,7.3215756,0,argales 🇩🇰🇸🇪🇺🇦,0.004484304932735426,0,1,222
-7973.543427228963,-0.058927738004613095,984,62.658245,19.058338,Other,sankofa travelher,0.0036163251248493198,6,15,5806
-13730.543427228895,-0.06265003781775007,985,-52.95097,-32.054607,Other,the angry blerd podcast,0.0,0,0,49
-13513.543427228964,-0.05890072493601177,986,-14.267407,36.121735,Other,alicia b 🦉,0.003745318352059925,0,1,266
-13702.543427229131,-0.049829009574052945,440,-33.88877,-26.531006,Other,will thomas,0.01282051282051282,0,1,77
-12709.543427228913,-0.06169753646343398,262,28.696814,14.155297,Other,devin valentine,0.0009337068160597573,0,1,1070
-13777.543427228895,-0.06265090299238087,0,-39.170612,44.930614,0,thumb_bno,0.0,0,0,2
-13501.543427228895,-0.06264582239242128,987,-10.496073,36.598835,Other,nora epinephron,0.0,0,0,278
-12529.543427230337,0.015709400291153794,0,25.357183,-0.13025081,0,copperagegold,0.07833733013589128,11,87,1250
-12023.543427228937,-0.060342007557181124,10,45.049232,-29.439798,Other,callum hurley 🔜 meta connect,0.0022766078542970974,0,4,1756
-1921.543427228913,-0.06158941666975011,66,72.570015,4.431266,Other,executive media,0.0008432414200185513,1,9,11858
-13270.543427228895,-0.06264157015115074,38,0.7646058,-37.27834,Other,coopdejoure,0.0,0,0,509
-12447.543427228895,-0.0626264203911263,988,28.20253,-26.105087,Other,sarenity (parody),0.0,0,0,1332
-13559.543427229228,-0.04454734254341941,0,-13.458014,6.2970185,0,patrick,0.01809954751131222,0,4,220
-13629.543427229139,-0.049403145500109616,5,-30.974716,4.2387576,5,hiddennarrative,0.013245033112582781,0,2,150
-12945.543427229006,-0.0566475636085228,441,18.822,40.86145,Other,le pika-critique #stopputinnow,0.005988023952095809,0,5,834
-13468.543427228953,-0.05944008672425442,5,-2.4947891,24.769758,5,(bailey!),0.003205128205128205,0,1,311
-13571.543427228895,-0.06264711095038204,442,-11.500601,-0.72395676,Other,gabe borquez,0.0,0,0,208
-13752.543427228895,-0.06265044279310916,443,-66.4483,3.713165,Other,kameron jorgenson,0.0,0,0,27
-13778.543427238099,0.4373490785996481,5,-37.328125,48.01163,5,ace,0.5,0,1,1
-2270.5434272288967,-0.06243908247160163,989,71.93935,4.952158,Other,𝙳𝚎𝚜𝚑𝚊𝚞𝚗,0.0,0,0,11509
-13768.54342723503,0.27068259601269024,53,-48.960407,32.41531,Other,manuel rodriguez,0.3333333333333333,0,4,11
-13532.54342722897,-0.05861413497500206,990,-19.388597,21.978151,Other,colin craig.,0.004032258064516129,0,1,247
-13727.543427229937,-0.006046209008931817,991,-49.91811,-34.88216,Other,samuel tallman,0.05660377358490566,0,3,52
-13751.543427228895,-0.06265042438513829,992,-66.78552,2.4425335,Other,the return of the virtuoso,0.0,0,0,28
-13639.543427228895,-0.06264836269240107,993,-36.95896,9.214974,Other,grimz,0.0,0,0,140
-13490.543427229213,-0.045404240594396905,0,-6.5684342,33.797985,0,hector garcia,0.017241379310344827,0,5,289
-12757.543427228895,-0.0626321268620954,4,29.93877,19.728184,4,oni francis,0.0,0,0,1022
-13467.54342723166,0.08751454788753392,88,-2.2860265,24.272057,Other,bizzchief,0.1501597444089457,4,43,312
-12027.543427228917,-0.06147778773132519,171,45.28998,-29.918001,Other,son of uma ,0.0011409013120365088,0,2,1752
-13656.543427228895,-0.06264867562790583,62,-46.540844,2.590952,Other,legacy 123,0.0,0,0,123
-3207.5434272289294,-0.060753881104440105,171,71.37823,7.023874,Other,oa,0.001702449635864939,1,17,10572
-3896.5434272293514,-0.03778265203538979,0,70.91323,8.496298,0,bob layton,0.024686361796843383,20,224,9883
-13474.543427228895,-0.06264532537720784,444,-3.4960625,27.879461,Other,yonadav is (no longer) almost hanging in there,0.0,0,0,305
-13640.54342722942,-0.034076952528943376,994,-37.71839,9.338875,Other,rip to ur grandma but i'm different 🇵🇸 🇨🇩,0.02857142857142857,0,4,139
-10981.543427228895,-0.06259943430583366,263,46.93049,2.3940969,Other,le diable beige 💍⚜️ #freepalestine🇵🇸,0.0,0,0,2798
-13768.543427233497,0.18734926267935692,53,-49.001644,32.43765,Other,manuel rodriguez,0.25,0,3,11
-13437.543427229271,-0.0422364810169796,995,2.4868574,9.530229,Other,jc,0.02040816326530612,0,7,342
-13766.543427228895,-0.06265070050470133,0,-50.78752,30.323376,0,lotte mart,0.0,0,0,13
-10183.543427228895,-0.06258474474508091,996,48.54122,14.215326,Other,vie⁷ 🍎 | muse,0.0,0,0,3596
-13609.543427228895,-0.06264781045327503,997,-24.004717,-10.060089,Other,@marvelsilentk,0.0,0,0,170
-12115.543427228895,-0.06262030894479809,998,41.40129,-33.05063,Other,lebanon james,0.0,0,0,1664
-12192.543427228908,-0.061992003436640575,26,38.676094,-34.30014,Other,moodylorian,0.0006297229219143577,0,1,1587
9240.456572771098,-0.06218374971939937,999,74.21477,-5.0287704,Other,abdul salamعبدالسلام,4.3438599539550845e-05,0,1,23020
-13656.543427228895,-0.06264867562790583,31,-46.540844,2.590952,Other,german,0.0,0,0,123
-11097.543427228971,-0.05850168144558667,1000,47.008617,0.023571467,Other,boku wo mite,0.004099888184867686,0,11,2682
-13292.543427228933,-0.06059279479864099,91,-1.1657604,-33.04603,Other,katherine large,0.0020491803278688526,0,1,487
-13733.543427229286,-0.04137349729698182,1001,-55.417397,-29.313082,Other,lampy...,0.02127659574468085,0,1,46
-12959.543427228895,-0.06263584527221076,172,17.010773,40.60809,Other,cindy lou,0.0,0,0,820
-13046.543427228946,-0.05991265112534931,4,12.0687685,30.608034,4,caliskulli,0.0027247956403269754,0,2,733
-13642.543427229695,-0.019170157046748466,4,-39.16017,9.296066,4,allmightyjenkins,0.043478260869565216,1,5,137
-2269.5434272288985,-0.062352190638211596,989,71.93986,4.950122,Other,𝙳𝚎𝚜𝚑𝚊𝚞𝚗,8.687342541916427e-05,0,1,11510
-13097.54342723016,0.006175670064705471,113,12.531113,24.226332,Other,tommy kyle mcclane plisskin,0.06881405563689605,4,43,682
-13479.543427228957,-0.05932315828084955,1002,-4.203136,29.823889,Other,candee,0.0033222591362126247,0,1,300
-13407.543427228944,-0.05996312689570659,1003,5.061295,-2.9382825,Other,tommy sawtooth,0.002680965147453083,0,1,372
-13737.543427231036,0.05362890309389569,445,-57.785843,-25.705025,Other,etiquette rex gaming,0.11627906976744186,0,5,42
-13269.543427228895,-0.06264155174317987,1004,0.89137167,-37.512085,Other,pamela ingold 🇨🇦🎥🎬,0.0,0,0,510
-13428.543427228948,-0.05980356951963881,44,3.6671696,5.339611,Other,marvel/dc united,0.002840909090909091,0,1,351
-13453.543427228895,-0.06264493880981961,1005,-0.14846478,17.549904,Other,noobtonic,0.0,0,0,326
-8680.543427228902,-0.06216492070212106,446,59.121284,20.353828,Other,.jpgfluffy,0.000392156862745098,0,2,5099
-13193.543427229115,-0.050715110147956086,5,15.899905,-35.75924,5,does it have boob sliders,0.01192504258943782,0,7,586
22927.456572771098,-0.06194799640357852,1006,74.09212,-8.54642,Other,nina no home,2.724201808870001e-05,0,1,36707
-13777.543427228895,-0.06265090299238087,1007,-39.170612,44.930614,Other,maryann marvel,0.0,0,0,2
-6113.5434272289085,-0.061857678744759,1008,67.63872,14.178407,Other,the pete effect,0.000652145558888744,1,4,7666
-10349.5434272289,-0.06229634025256446,1009,47.930008,12.37808,Other,cali,0.0002914602156805596,0,1,3430
-12470.543427228924,-0.061100126217204356,1010,27.959702,-24.935265,Other,kushaal patel,0.0015267175572519084,0,2,1309
-13290.543427229008,-0.056519489330976266,1011,-0.8922582,-33.47578,Other,mickey's liver,0.006122448979591836,0,3,489
-13757.543427228895,-0.06265053483296351,1012,-64.09868,9.34761,Other,johnargoterodriguez,0.0,0,0,22
-12645.543427228895,-0.06263006516935818,1013,27.396706,8.84129,Other,owen james - actor,0.0,0,0,1134
-13022.543427228895,-0.06263700497437545,1014,12.361426,33.831913,Other,5th year víkko 🇧🇴,0.0,0,0,757
-13380.543427228895,-0.06264359502794624,1015,4.700173,-11.091654,Other,marcus redfield,0.0,0,0,399
-7336.543427228908,-0.06191160478771155,1016,64.891266,17.03532,Other,@wildeoscarcat says thank working peeps & rt #cats,0.0006207324643078833,3,1,6443
-12823.543427228895,-0.0626333417881727,0,28.827572,33.63628,0,tito fito,0.0,0,0,956
-12061.543427228895,-0.06261931491437121,264,44.215885,-30.938526,Other,shadow prime 🇵🇸,0.0,0,0,1718
-13334.543427228937,-0.06040059579491859,4,0.22525987,-23.682203,4,kyeju brown - on hiatus,0.002242152466367713,0,1,445
-13349.543427228895,-0.06264302438084932,2,1.994867,-19.189276,2,theycallmeave,0.0,0,0,430
