pca1,pca2,community,t-sne1,t-sne2,simplified community,username,engagement_score,retweet_count,favorite count,followers count,tweet_text
-13777.543427228897,-0.0626509029923808,1,-38.47714,44.855164,1,dotti the angel,0.0,0,0,2,@chadwickboseman This was the best ever marvel film . Beautifully directed best ever special effects and actors ... lost for words ... shamazing . I’m shocked and speechless Black Panther passed away .cannot imagine his pain and yet perfect and flawless acting . Rest in peace  angel .
-12716.543427228897,-0.0626313721352898,539,28.868784,14.739102,Other,welcome to the show 🤸🏾‍♀️✨,0.0,0,0,1063,"@cinnamonpomme Relatable to a certain extent. If they glorified black panther, they need to understand that even superheroes pass away, but it doesn’t take away their greatness. It lowkey teaches them not to fear death.. because even heroes die.. perfect time to learn about Legacy 🙏🏾🤍"
-11041.543427229004,-0.056758990773863,469,46.918007,1.2139004,Other,t m,0.0058415480102227,1,15,2738,"@BeschlossDC Wow. So Chadwick Boseman passed away on Jackie Robinson Day, Black Panther co-creator Jack Kirby’s birthday, and the weekend of the anniversary of Thurgood Marshall being confirmed as Supreme Court Justice."
-12375.543427228908,-0.0619133512449818,1,30.979948,-30.718504,1,heidi wolff,0.0007117437722419,0,1,1404,@Variety #ChadwickBoseman passed away on Jackie Robinson Day.
-13731.543427228897,-0.0626500562257209,293,-53.691788,-31.121078,Other,dog john,0.0,0,0,48,"@washingtonpost reality vs Hollywood, that should do it.

Chad passed away, not Black Panther

how many actors have played Batman so far? yeah so!! i mean that vampire guy is now the new Batman"
-10388.543427228902,-0.0622937070583541,540,47.86008,11.951497,Other,cult faction,0.0002948113207547,0,1,3391,"#Repost @sophiecowdrey
• • • • • •
Wakanda

👑💜 I’m heartbroken to hear that Chadwick Boseman has passed away. I made my Black Panther portraits recently following the movements we’ve been seeing this year, and… https://t.co/DvKAg2Szqj"
-13684.543427229662,-0.0209825243844234,541,-41.82971,-14.473004,Other,keshav batra,0.0416666666666666,0,4,95,"@WeirdGirl2364 I actually saw him in person twice. Once when I saw civil war and he came out, and the other was when I attended San Diego Comic con with him promoting black panther. This is the first celebrity I either saw in person or met to pass away. It’s super heartbreaking!"
-13277.543427228897,-0.0626416990069468,0,0.12585069,-36.076855,0,c.e.d.r.i.c.,0.0,0,0,502,@MsPackyetti @Disney @disneyplus Black Panther will air on @ABCNetwork for the world to see along with a tribute. Pass the info along
-13301.543427228931,-0.0605544581260138,1,-1.081108,-31.438482,1,fluturitastic❤️🤍💚,0.0020876826722338,0,1,478,"Tonight on ABC: Black Panther (commercial free) with Tribute to 
@chadwickboseman after. PASS IT ON 💕 https://t.co/2yV9Eh1q2a"
-13757.543427228897,-0.0626505348329635,294,-64.09868,9.34761,Other,🤍✿ am loves u! ✿🤍,0.0,0,0,22,@T00_F1ZZY @lgbtizm he was a very talented actor who played the role of black panther. he was a lot of people’s hero. he passed away yesterday. &lt;/3
-11431.543427228902,-0.062182004823333,542,47.929543,-8.76066,Other,notcher,0.0004257130693912,0,1,2348,@YoungMiddleEric We’re open with our kids about life and that includes the good and the not so good. We told our oldest son that the actor who played as Black Panther had been really sick and that he passed away. It wasn’t the first time we’ve had to explain a death but didn’t want tv telling him
-13024.54342722892,-0.0613142904675658,126,12.25785,33.554165,Other,ryan jackson,0.0013227513227513,0,1,755,"@NYCdaBlues @TylerDi22391128 @KoryLee1970 @RobDalek @theblackpanther He played the King of Wakanda in Black Panther. And its the Black Panther Twitter that's Tweeting it. And also there have been countless tributes to actors when they pass away, It has nothing to do with his color. Smh."
-12579.543427228911,-0.0617962107761701,543,26.525002,3.8484027,Other,☁️auie aizawa🍓,0.0008326394671107,0,1,1200,"@atlleader27 Agree and disagree. The way he presents himself was high yes but I am very uncomfortable with connecting an actor to one character, especially because now a lot of kids think Black Panther passed away. We wouldn't do this with a Superman or Batman actor. Kids still need T'challa"
-13582.543427228988,-0.0575968083875565,544,-11.258589,-7.6894965,Other,raribot san-mei,0.005050505050505,0,1,197,"@cz_nell I do think we still have the cartoon version's VA, at least. But it's still sad the movie version's VA passed away. And yes, Wakanda forever."
-11033.543427228897,-0.0626003915203188,545,47.03335,1.3791348,Other,the goddess of light,0.0,0,0,2746,"@DrChaeEd My son was Black Panther for Halloween in 2018. We’ve never seen the movie. I don’t have to tell him the actor has passed, as he doesn’t know him. But my son knows about death because my grandfather passed that same year. Plus, my mommy isn’t here. So he knows people die."
-13226.543427228897,-0.0626407602004325,1,11.651971,-41.516296,1,a-classic-mom,0.0,0,0,553,A tragic news that was very 💔heartbreaking that came yesterday! Actor @chadwickboseman passed away battling cancer. Frankly I haven’t seen many of his movies but Black Panther was incredible! At first I did not like… https://t.co/8Gxxmkul5u
-13477.543427228897,-0.0626453806011204,192,-3.8957446,29.057789,Other,ochocinco,0.0,0,0,302,@MelaninMiyagi @GOVOrdon Right! Chadwick Boseman passed Away Not Black Panther!
-13586.54342722899,-0.0574927478946873,192,-12.31237,-9.857487,Other,coastalchildcreative,0.0051546391752577,0,1,193,"@MelaninMiyagi I get your stance. But for me kids aren’t stupid. If you’re watching the news and they say “Chadwick Boseman who played Black Panther, Jackie Robinson, and James Brown passed away” it’s almost inevitable. A lot of people call Chad “Black Panther” as if it’s his name 😕"
-13675.543427228897,-0.0626490253793523,546,-45.31151,-8.504004,Other,brbgettingbanned,0.0,0,0,104,"@DirtbagDan408 Not really they just have him pass away from a disease or something like that, that they couldn’t cure and have his sister play the new black panther"
-13729.543427232144,0.1138205688255149,295,-52.145615,-33.131832,Other,bribri,0.1764705882352941,0,9,50,"@thoedasscolson @nvmbersix I mean. Some people may just be really bad with names. Some people are better at remembering faces better than names. So when I say the guy who played Black Panther passed away, I don't mean any disrespect."
-13603.54342723139,0.0729455203335332,3,-20.944057,-12.589911,3,"artina leatrice graves, mba",0.135593220338983,0,24,176,@EW I totally 100% disagree. As a fan of the Comic books there was a Black Panther before him and there will be one after him. Why destroy the one good black character in the Comic series because an actor passed away. I look forward to the next movie in this series with a new actor.
-13467.543427228897,-0.0626451965214117,547,-2.359659,24.23532,Other,sanner 🌻,0.0,0,0,312,"@SamRochadotcom Chadwick Boseman (Black Panther,  42, Mardhall) passed away from colon cancer."
-12731.543427228897,-0.0626316482548528,13,29.251083,16.32322,13,tracyinthevi,0.0,0,0,1048,People were wondering out loud about the health of @chadwickboseman before he passed away. Now we know. What's Up With Chadwick Boseman And Black Panther 2 https://t.co/LlcaL63HjI via @YouTube #ChadwickBozeman #ripchadwickboseman
-13636.543427228897,-0.0626483074684884,296,-34.984543,8.078161,Other,mr coverage,0.0,0,0,143,@Brinkmann2015 @Natsky1988 What there's no place for acknowledgement of someone who passed away. You obviously don't know that the salute is a reference to actor Chadwick Boseman's character from Black Panther.... Careful Christina your racist attitude may be showing.
-13095.543427229002,-0.0567989326978546,0,12.963736,24.598747,0,free flames scout,0.0058394160583941,0,4,684,"@Marvel The first superhero my son ever Really knew was the #Blackpanther. Chadwick instantly made an impact on my son... Today I had to tell him his hero passed away.
I then told him we were going to watch the Black Panther, in memory of Chadwick... 1/2 way through I asked him why... 🥺 https://t.co/Xl39XC6reb"
-13777.543427228897,-0.0626509029923808,62,-38.47714,44.855164,Other,meloncrab,0.0,0,0,2,"@Serpolnbewildin @NetherBro87 @iFireMonkey it really isn't tho, I'm sad he passed away but the character of black panther isn't him, he is an actor not a Comic book character"
-12519.543427228968,-0.0586626387071382,1,25.277933,-0.74879295,1,mrfunjay,0.0039651070578905,2,3,1260,"Such a sad tragedy that @chadwickboseman just passed away. Darn. He was a good guy, but he won’t be forgotten.😢😔🥺☹️😱😕😭🙏🏼👋🏻🥀💐🖤💔✝️⚰️#Goodbye #ChadwickBoseman #Farewell #BlackPanther  #rip #RipChadwickBosman  #WakandaForever https://t.co/D71lszTbDd"
-12769.543427228897,-0.0626323477577458,15,30.31481,22.598219,15,jonnywhy49,0.0,0,0,1010,@kidnoble You tell them the actor who played Black Panther has passed away but Black Panther lives on.
-13711.543427228897,-0.0626496880663035,548,-34.908123,-36.87486,Other,utkal today,0.0,0,0,68,The ‘Black Panther’ Chadwick Boseman has passed away at 43 https://t.co/l8yixN3PtR via @utkaltoday
-13507.543427228897,-0.0626459328402464,549,-12.788744,36.519897,Other,winston&co.,0.0,0,0,272,"RT BFMradio: RT @NewsBFM: BREAKING: Black Panther star, Chadwick Boseman has passed away at the age of 43, due to cancer. 
⁣
Chadwick was diagnosed with stage III colon cancer in 2016, and battled with it these last 4 years as it progressed to stage … https://t.co/WOvY05gyKc"
-13649.543427228897,-0.0626485467721097,550,-44.082813,7.1201715,Other,srivastava manoj,0.0,0,0,130,"Boseman passed away on Friday after a four-year long battle with colon cancer at 43. Best known for playing the role of T’Challa or Black Panther in the Marvel Cinematic Universe movies,
https://t.co/eFvGO8h9qB via @IndianExpress"
-13584.543427228897,-0.0626473502540033,551,-11.796932,-8.760611,Other,aha,0.0,0,0,195,"@apodolan1 he acted as the black panther in the mcu. passed away recently of cancer, and he apparently acted in like 4 big movies while having it"
7388.456572771098,-0.0620250854457275,297,74.44537,-4.2571273,Other,90s mania z 🕹 retro memes,0.0002361944352591,0,5,21168,"its time for black panther memes

Its sad that our guy Chadwick Boseman passed away

so lets celebrate his most famous character with memes all day today https://t.co/wmah2NT3gW"
7388.456572771098,-0.0620250854457275,297,74.44537,-4.2571273,Other,90s mania z 🕹 retro memes,0.0002361944352591,0,5,21168,"@HistoryMuppet @PandasAndVidya I wonder what’s going to happen with Black Panther? Do they pass the costume over to the sister like they had intended or do they just recast it, they gotta do something, that’s too big a franchise to just sunset away.

I feel for kids that loved that character."
-13722.543427228897,-0.0626498905539831,1,-46.25241,-37.922523,1,li-lin 🐉,0.0,0,0,57,"Had to tell my son that @chadwickboseman  passed away. He was very sad, black panther was one of his favorites. ❤️❤️❤️❤️❤️"
-13745.54342722942,-0.0340788853658845,13,-67.29699,-4.489059,13,thereal2tweezy,0.0285714285714285,0,1,34,R.I.P Chadwick Boseman Has Passed Away - Wakanda Forever https://t.co/pQtNONGlQt via @YouTube
-13749.543427228897,-0.0626503875691965,13,-67.20953,0.0975876,13,morethanjustblackpod,0.0,0,0,30,R.I.P Chadwick Boseman Has Passed Away - Wakanda Forever https://t.co/EIJgVTMdl0 via @YouTube
-13668.543427228897,-0.0626488965235562,15,-46.74772,-4.2674017,15,melissa gallegos,0.0,0,0,111,"@kidnoble Mine are 17&amp;15,I just told them that Chadwick Boseman passed away from cancer that he had been battling for 4 years. They both cried. They know he was just an actor playing a character. But when they started crying, I knew. To them He was Black Panther!"
-13777.543427228897,-0.0626509029923808,1,-38.47714,44.855164,1,mattjopics,0.0,0,0,2,"Portrait of the late @chadwickboseman . So sad to hear that he passed away. We watched Black Panther again today and I felt compelled to draw him. Such a wonderful actor and spirit. 

#digitalart #digitaldrawing… https://t.co/HRZ8dHbNlF"
-12792.543427228931,-0.0606084796431,1,30.245985,29.066214,1,jack the baptist ☧ ™️,0.0020242914979757,0,2,987,Pastor @JevonTerrill wrote this as Black Panther was coming out and it is timely as ever as we just saw @chadwickboseman pass away  https://t.co/6F5bHF5Ats
-8637.543427228899,-0.0623618469787589,298,59.403656,20.281641,Other,gavin,0.0001944390433599,0,1,5142,"@JmanDD @ZhugeEX yes. ""Black Panther leading actor passed away"""
-8637.543427228899,-0.0623618469787589,298,59.403656,20.281641,Other,gavin,0.0001944390433599,0,1,5142,The news that Chadwick Boseman passed away top trend on Chinese social media Sina Weibo. Local people memorize him with Wakanda Forever at 8th place. https://t.co/YA8qa9l9tG
-8637.543427228899,-0.0623618469787589,298,59.403656,20.281641,Other,gavin,0.0001944390433599,0,1,5142,Like Revolori can’t pass up working on The French Dispatch or Servant to waste away on standby in Atlanta and Marvel can’t reasonably insist he does because it would stop future talent signing their deals. So you get actors recording all their lines in front of a blue screen.
-13711.543427228897,-0.0626496880663035,552,-34.908123,-36.87486,Other,sainleron,0.0,0,0,68,@DrLupo Chadwick Boseman AKA “T’challa” from black panther has recently passed away from colon cancer 😢
