Tweet_count,Username,tweet_text,Created at,Location,Followers Count,retweet_count,Favorite Count,formatted_created_at,Contains_Keyword,Original_Tweeter,mentions,retweet_id,reply_to,neg,neu,pos,compound,Community,engagement_rate,followers_per_tweet,log_engagement_rate,log_followers_per_tweet,tweet_id,tweet_type,linked_tweet_id,tweet_text_lower,content_category
205,lekan oluwayomi,"Its amazing how as humans, we get talked about the most, only after were passed away. This is Heartbreaking but true. The passing of our brother, #chadwickboseman , has even further strengthened my belief that the https://t.co/RR6OZx424U",Mon Aug 31 06:00:03 +0000 2020,,1151,0,0,2020-08-31 06:00:03+00:00,False,self,,Missing_Retweet_ID,,0.046,0.731,0.224,0.8316,Other,0.0,5.614634146341463,0.0,1.8892844893619327,204,original,,"its amazing how as humans, we get talked about the most, only after were passed away. this is heartbreaking but true. the passing of our brother, #chadwickboseman , has even further strengthened my belief that the https://t.co/rr6ozx424u",Chadwick Boseman
206,selena,Watching Chadwick cry because 2 kids with cancer passed away before they could see black panther is so heart breaking,Mon Aug 31 05:56:09 +0000 2020,"California, USA",541,1,3,2020-08-31 05:56:09+00:00,False,self,,Missing_Retweet_ID,,0.306,0.694,0.0,-0.8176,Other,0.0073937153419593345,2.6262135922330097,0.007366515816762553,1.2881890163432361,205,original,,watching chadwick cry because 2 kids with cancer passed away before they could see black panther is so heart breaking,Black Panther
207,twaina allen swanson,My grandson sleeps with his stuff Black Panther toy. He loves his Black Panther toys. I am so glad he is to young to understand that his favorite Superhero has passed away. Rest in Heaven Chadwick Boseman https://t.co/6GkUY0rVkt,Mon Aug 31 05:55:44 +0000 2020,,49,0,1,2020-08-31 05:55:44+00:00,False,self,,Missing_Retweet_ID,,0.0,0.704,0.296,0.9308,Other,0.02040816326530612,0.23671497584541062,0.020202707317519445,0.2124586512141934,206,original,,my grandson sleeps with his stuff black panther toy. he loves his black panther toys. i am so glad he is to young to understand that his favorite superhero has passed away. rest in heaven chadwick boseman https://t.co/6gkuy0rvkt,Black Panther
212,rushreads,"Chadwick Boseman's Black Panther co-star Danai Gurira offers a touching tribute to the late actor: Just two days after her Black Panther co-star Chadwick Boseman tragically passed away, Danai Gurira opened up about his death. https://t.co/FgeQHlpqsQ https://t.co/AENvHUAReb",Mon Aug 31 04:50:33 +0000 2020,London,361,0,0,2020-08-31 04:50:33+00:00,True,self,,Missing_Retweet_ID,,0.183,0.817,0.0,-0.8225,Other,0.0,1.7028301886792452,0.0,0.994299442042727,211,original,,"chadwick boseman's black panther co-star danai gurira offers a touching tribute to the late actor: just two days after her black panther co-star chadwick boseman tragically passed away, danai gurira opened up about his death. https://t.co/fgeqhlpqsq https://t.co/aenvhuareb",Black Panther
216,legendarymcu⚡🔥🌟,@EscaflowneClown @jemelehill I agree 100% with the importance of the character for future generations. Just like Adam West passed away and Batman lives on...so shall King T'Challa/Black Panther. I believe Black Panther is even culturally a character of even more importance than Batman right now.,Mon Aug 31 04:28:48 +0000 2020,,1363,0,0,2020-08-31 04:28:48+00:00,False,EscaflowneClown,"@EscaflowneClown, @jemelehill",Missing_Retweet_ID,EscaflowneClown,0.0,0.792,0.208,0.8402,28.0,0.0,6.310185185185185,0.0,1.989268606571477,215,original,,@escaflowneclown @jemelehill i agree 100% with the importance of the character for future generations. just like adam west passed away and batman lives on...so shall king t'challa/black panther. i believe black panther is even culturally a character of even more importance than batman right now.,Black Panther
227,dylan the great,"I was so shocked that Chadwick passed away. I never even knew he had cancer, but what shocks me the most is how he took it. Like he took it like a true Black Panther. He continued to film amazing movies and be the face of one of the most iconic marvel heroes.",Mon Aug 31 02:47:24 +0000 2020,,69,0,0,2020-08-31 02:47:24+00:00,False,self,,Missing_Retweet_ID,,0.108,0.56,0.333,0.961,Other,0.0,0.3039647577092511,0.0,0.26540943684265766,226,original,,"i was so shocked that chadwick passed away. i never even knew he had cancer, but what shocks me the most is how he took it. like he took it like a true black panther. he continued to film amazing movies and be the face of one of the most iconic marvel heroes.",Marvel
228,hebergementwebs.com,"How to Watch Black Panther: Stream the Movie  Chadwick Boseman tragically passed away at the age of 43, following a battle with colon cancer. The African-American actor has received critical acclaim f https://t.co/ZPHaFOE3xU https://t.co/gKjAJ7Ho7G",Mon Aug 31 02:45:20 +0000 2020,USA,253,0,0,2020-08-31 02:45:20+00:00,False,self,,Missing_Retweet_ID,,0.317,0.683,0.0,-0.9186,Other,0.0,1.1096491228070176,0.0,0.7465216411513204,227,original,,"how to watch black panther: stream the movie  chadwick boseman tragically passed away at the age of 43, following a battle with colon cancer. the african-american actor has received critical acclaim f https://t.co/zphafoe3xu https://t.co/gkjaj7ho7g",Black Panther
232,susan rogers,Just watched Black Panther. The movie was amazing. It's hard to believe Chadwick Boseman has passed away.  His life was cut way too short. Thank you for an amazing movie.,Mon Aug 31 02:17:37 +0000 2020,"New Hampshire, USA",165,0,0,2020-08-31 02:17:37+00:00,False,self,,Missing_Retweet_ID,,0.091,0.648,0.262,0.8225,Other,0.0,0.7112068965517241,0.0,0.5371989090208804,231,original,,just watched black panther. the movie was amazing. it's hard to believe chadwick boseman has passed away.  his life was cut way too short. thank you for an amazing movie.,Black Panther
238,ruben rivera,Not just because Chadwick Boseman passed away but I watched Black Panther again and thats definitely the best super hero movie ever made. Hand down.,Mon Aug 31 01:14:08 +0000 2020,"New York, NY",2694,1,13,2020-08-31 01:14:08+00:00,False,self,,Missing_Retweet_ID,,0.0,0.443,0.557,0.9796,Other,0.005196733481811433,11.319327731092438,0.005183277061856318,2.5111693893350675,237,original,,not just because chadwick boseman passed away but i watched black panther again and thats definitely the best super hero movie ever made. hand down.,Black Panther
242,pam campbell,"The saddest thing I read today was about a white Father telling his son that the Black Panther @chadwickboseman had passed away. The son asked him, was he killed by the Police.  
#RIPChadwick 
#RIPBlackPanther",Mon Aug 31 01:05:47 +0000 2020,"Knoxville, TN",752,1,0,2020-08-31 01:05:47+00:00,True,chadwickboseman,@chadwickboseman,Missing_Retweet_ID,,0.221,0.779,0.0,-0.8591,5.0,0.0013297872340425532,3.1074380165289255,0.001328903850053753,1.4127994804998878,241,original,,"the saddest thing i read today was about a white father telling his son that the black panther @chadwickboseman had passed away. the son asked him, was he killed by the police.  
#ripchadwick 
#ripblackpanther",Black Panther
244,don,@Ramsey86687322 @abc13houston @TheAcademy @chadwickboseman What In the fuck does that have to do with the Movie ??? This man just passed away form colon cancer and you bring up some shit about the black panther party... smh. Show some damn respect.,Mon Aug 31 00:53:30 +0000 2020,HTX,683,0,1,2020-08-31 00:53:30+00:00,False,Ramsey86687322,"@Ramsey86687322, @abc13houston, @TheAcademy, @chadwickboseman",Missing_Retweet_ID,Ramsey86687322,0.309,0.635,0.056,-0.9318,44.0,0.0014641288433382138,2.7991803278688523,0.0014630580517603982,1.3347853402726533,243,original,,@ramsey86687322 @abc13houston @theacademy @chadwickboseman what in the fuck does that have to do with the movie ??? this man just passed away form colon cancer and you bring up some shit about the black panther party... smh. show some damn respect.,Black Panther
245,dateblacksingles,"Chadwick Boseman Black Panther Star Was A True Hero: Actor, writer, producer, and real-life superhero Chadwick Boseman, passed away on Friday, 8/29/20 at the age of 43. Best known for his iconic role as the Black Panther, Boseman also portrayed https://t.co/9y9y9oWH2M",Mon Aug 31 00:52:02 +0000 2020,Global,546,0,0,2020-08-31 00:52:02+00:00,False,self,,Missing_Retweet_ID,,0.0,0.777,0.223,0.891,Other,0.0,2.2285714285714286,0.0,1.1720397572229269,244,original,,"chadwick boseman black panther star was a true hero: actor, writer, producer, and real-life superhero chadwick boseman, passed away on friday, 8/29/20 at the age of 43. best known for his iconic role as the black panther, boseman also portrayed https://t.co/9y9y9owh2m",Black Panther
247,jaeinphx ⚾️🏟,It's sad that #ChadwickBoseman passed away. But y'all acting like the dude was a hero or did some incredible movement that changed the world. He played a character in a movie. That's it.,Mon Aug 31 00:45:11 +0000 2020,Bay Area ,216,0,0,2020-08-31 00:45:11+00:00,True,self,,Missing_Retweet_ID,,0.052,0.662,0.286,0.8807,Other,0.0,0.8744939271255061,0.0,0.6283387174582569,246,original,,it's sad that #chadwickboseman passed away. but y'all acting like the dude was a hero or did some incredible movement that changed the world. he played a character in a movie. that's it.,Chadwick Boseman
250,stephanie 🎀,Watching #BlackPanther and still in disbelief that #ChadwickBoseman passed away. His legacy is a great reminder that you never know what struggle people are going thru so always be kind.,Mon Aug 31 00:35:24 +0000 2020,New Jersey,274,0,1,2020-08-31 00:35:24+00:00,False,self,,Missing_Retweet_ID,,0.0,0.728,0.272,0.8666,Other,0.0036496350364963502,1.096,0.003642991278501068,0.7400307664587957,249,original,,watching #blackpanther and still in disbelief that #chadwickboseman passed away. his legacy is a great reminder that you never know what struggle people are going thru so always be kind.,Black Panther
252,johnny pesky,"Thank You ABC!  As a tribute to Chadwick Boseman who passed away Friday, ABC is airing Black Panther right now commercial free. ENJOY!",Mon Aug 31 00:31:00 +0000 2020,"Wichita, Kansas 67204",433,0,1,2020-08-31 00:31:00+00:00,False,self,,Missing_Retweet_ID,,0.0,0.648,0.352,0.8838,Other,0.0023094688221709007,1.7182539682539681,0.0023068060979150136,0.9999897507508019,251,original,,"thank you abc!  as a tribute to chadwick boseman who passed away friday, abc is airing black panther right now commercial free. enjoy!",Black Panther
255,kyler kline,"Chadwick Boseman, who played T'Challa/ Black Panther, sadly passed away on Friday after a 4 year battle with colon cancer at the age of 43. He was diagnosed in 2016 and the movies since then were filmed during his diagnoses. He will be missed.",Mon Aug 31 00:25:22 +0000 2020,,10,0,0,2020-08-31 00:25:22+00:00,True,self,,Missing_Retweet_ID,,0.233,0.72,0.047,-0.8625,Other,0.0,0.0392156862745098,0.0,0.03846628082779606,254,original,,"chadwick boseman, who played t'challa/ black panther, sadly passed away on friday after a 4 year battle with colon cancer at the age of 43. he was diagnosed in 2016 and the movies since then were filmed during his diagnoses. he will be missed.",Black Panther
259,sarah 🎄,"Its so sad Chadwick Boseman passed away. He looked so fit and healthy in Black Panther and The Avengers. He was great actor and a true icon. 

#RIPChadBoseman 
 Wakanda Forever ",Sun Aug 30 23:29:15 +0000 2020,Los Santos ,542,0,8,2020-08-30 23:29:15+00:00,True,self,,Missing_Retweet_ID,,0.084,0.593,0.324,0.8661,Other,0.014760147601476014,2.0926640926640925,0.014652276786870392,1.1290328853688214,258,original,,"its so sad chadwick boseman passed away. he looked so fit and healthy in black panther and the avengers. he was great actor and a true icon. 

#ripchadboseman 
 wakanda forever ",Marvel
265,angela slotkin,TBS is going to air at 6pm (Denver time) Black Panther to honor Chadwick Boseman who just passed away from cancer he was so fantastic and will live on in this beautiful powerful film . WAKANDA FOREVER LONG LIVE KING T' CHALLA! ,Sun Aug 30 22:41:57 +0000 2020,fluffy land of cat whiskers,724,0,0,2020-08-30 22:41:57+00:00,False,self,,Missing_Retweet_ID,,0.079,0.644,0.278,0.9029,Other,0.0,2.732075471698113,0.0,1.3169645056364898,264,original,,tbs is going to air at 6pm (denver time) black panther to honor chadwick boseman who just passed away from cancer he was so fantastic and will live on in this beautiful powerful film . wakanda forever long live king t' challa! ,Black Panther
266,future ♢ megatrends,"@nowthisnews: 'BREAKING: Chadwick Boseman  star of 'Black Panther'  has passed away from colon cancer at age 43. His family confirmed the news on Twitter Friday night, saying he died in his home, with his wife and fa https://t.co/0h0vy6T4Bj, see more https://t.co/88zgHuEwGc",Sun Aug 30 22:39:38 +0000 2020,"Cologne, Germany",2589,0,0,2020-08-30 22:39:38+00:00,False,nowthisnews,@nowthisnews,Missing_Retweet_ID,nowthisnews,0.17,0.83,0.0,-0.8402,Other,0.0,9.733082706766917,0.0,2.3733308133084114,265,original,,"@nowthisnews: 'breaking: chadwick boseman  star of 'black panther'  has passed away from colon cancer at age 43. his family confirmed the news on twitter friday night, saying he died in his home, with his wife and fa https://t.co/0h0vy6t4bj, see more https://t.co/88zghuewgc",Black Panther
271,vintage_char,"Can we have R.I.P in the comments and wakanda forever for our king Chadwick. He is missed. Sadly he passed away with IV stage cancer. He was diagnosed with cancer in 2016, he battled cancer for 4 years. Now we should pay our respect. https://t.co/iFPYNV9fg6",Sun Aug 30 21:59:21 +0000 2020,,3,0,1,2020-08-30 21:59:21+00:00,True,self,,Missing_Retweet_ID,,0.358,0.591,0.051,-0.9565,Other,0.3333333333333333,0.01107011070110701,0.2876820724517809,0.011009285508369323,270,original,,"can we have r.i.p in the comments and wakanda forever for our king chadwick. he is missed. sadly he passed away with iv stage cancer. he was diagnosed with cancer in 2016, he battled cancer for 4 years. now we should pay our respect. https://t.co/ifpynv9fg6",Black Panther
274,fuzzicus® innocuous  ن🟦🇺🇸🇮🇱,"This is so awesome but so sad to pass away at 43.  I didn't know him, had only heard of Black Panther, but what a strong man.  F*** cancer. 

Fans stunned by all Chadwick Boseman accomplished while being treated for cancer https://t.co/8KlMRCz0qm",Sun Aug 30 21:44:05 +0000 2020,Under Christ's saving grace,2108,0,1,2020-08-30 21:44:05+00:00,True,self,,Missing_Retweet_ID,,0.293,0.525,0.182,-0.8389,Other,0.0004743833017077799,7.693430656934306,0.00047427081752165074,2.1625676435271752,273,original,,"this is so awesome but so sad to pass away at 43.  i didn't know him, had only heard of black panther, but what a strong man.  f*** cancer. 

fans stunned by all chadwick boseman accomplished while being treated for cancer https://t.co/8klmrcz0qm",Black Panther
